d,p_los,p_ref_perp,p_tot_perp,p_ref_par,p_tot_par
1.858380189863862370e+03,-1.054347902567156723e+02,-1.054648972138177498e+02,-1.074971960475262449e+02,-1.058490593145861567e+02,-1.076926327797321647e+02
1.869114118207477759e+03,-1.054848142287076485e+02,-1.055147478638445477e+02,-1.075943928806892416e+02,-1.058967030031013934e+02,-1.077887491430142717e+02
1.879910045284354510e+03,-1.055348382126159947e+02,-1.055645995259571919e+02,-1.076916222454242984e+02,-1.059443603915188135e+02,-1.078849041073811179e+02
1.890768329196648665e+03,-1.055848622083042017e+02,-1.056144521942209593e+02,-1.077888837634976795e+02,-1.059920314008053310e+02,-1.079810972614511968e+02
1.901689330114905943e+03,-1.056348862156373798e+02,-1.056643058627365548e+02,-1.078861770617067606e+02,-1.060397159523871977e+02,-1.080773281990404797e+02
1.912673410290000220e+03,-1.056849102344821887e+02,-1.057141605256399828e+02,-1.079835017713335930e+02,-1.060874139681472030e+02,-1.081735965186156818e+02
1.923720934065151596e+03,-1.057349342647067800e+02,-1.057640161771022491e+02,-1.080808575278856836e+02,-1.061351253704219886e+02,-1.082699018230347434e+02
1.934832267888011984e+03,-1.057849583061808261e+02,-1.058138728113291904e+02,-1.081782439709836012e+02,-1.061828500819994190e+02,-1.083662437194338679e+02
1.946007780322820281e+03,-1.058349823587754912e+02,-1.058637304225612752e+02,-1.082756607451758839e+02,-1.062305880261157967e+02,-1.084626218200409937e+02
1.957247842062628933e+03,-1.058850064223634604e+02,-1.059135890050733053e+02,-1.083731074987642842e+02,-1.062783391264533037e+02,-1.085590357410015656e+02
1.968552825941592573e+03,-1.059350304968187686e+02,-1.059634485531743167e+02,-1.084705838843100310e+02,-1.063261033071373305e+02,-1.086554851028837021e+02
1.979923106947346469e+03,-1.059850545820170140e+02,-1.060133090612072806e+02,-1.085680895583747656e+02,-1.063738804927338464e+02,-1.087519695304184779e+02
1.991359062233437953e+03,-1.060350786778351448e+02,-1.060631705235489335e+02,-1.086656241818886599e+02,-1.064216706082468278e+02,-1.088484886528674167e+02
2.002861071131837207e+03,-1.060851027841515588e+02,-1.061130329346095493e+02,-1.087631874194182728e+02,-1.064694735791155580e+02,-1.089450421032900920e+02
2.014429515165520570e+03,-1.061351269008460179e+02,-1.061628962888327976e+02,-1.088607789400157912e+02,-1.065172893312122540e+02,-1.090416295193920035e+02
2.026064778061127754e+03,-1.061851510277996624e+02,-1.062127605806954165e+02,-1.089583984160015575e+02,-1.065651177908392953e+02,-1.091382505423076736e+02
2.037767245761681806e+03,-1.062351751648949971e+02,-1.062626258047071417e+02,-1.090560455241438973e+02,-1.066129588847268082e+02,-1.092349048177785278e+02
2.049537306439402528e+03,-1.062851993120158909e+02,-1.063124919554103371e+02,-1.091537199450854843e+02,-1.066608125400301219e+02,-1.093315919955792310e+02
2.061375350508576048e+03,-1.063352234690475484e+02,-1.063623590273800517e+02,-1.092514213620906105e+02,-1.067086786843272534e+02,-1.094283117282656690e+02
2.073281770638503986e+03,-1.063852476358764250e+02,-1.064122270152235075e+02,-1.093491494643926529e+02,-1.067565572456163778e+02,-1.095250636745181652e+02
2.085256961766530367e+03,-1.064352718123903543e+02,-1.064620959135801570e+02,-1.094469039418241465e+02,-1.068044481523133840e+02,-1.096218474937763858e+02
2.097301321111141533e+03,-1.064852959984784064e+02,-1.065119657171213419e+02,-1.095446844913399218e+02,-1.068523513332493735e+02,-1.097186628527553012e+02
2.109415248185143355e+03,-1.065353201940309447e+02,-1.065618364205501365e+02,-1.096424908109440821e+02,-1.069002667176683161e+02,-1.098155094193775341e+02
2.121599144808905749e+03,-1.065853443989395686e+02,-1.066117080186011776e+02,-1.097403226027436887e+02,-1.069481942352244630e+02,-1.099123868658233221e+02
2.133853415123702234e+03,-1.066353686130971425e+02,-1.066615805060404512e+02,-1.098381795732121873e+02,-1.069961338159800164e+02,-1.100092948687930061e+02
2.146178465605108158e+03,-1.066853928363977246e+02,-1.067114538776650647e+02,-1.099360614312252835e+02,-1.070440853904027847e+02,-1.101062331075442273e+02
2.158574705076485316e+03,-1.067354170687366377e+02,-1.067613281283031057e+02,-1.100339678900117235e+02,-1.070920488893635820e+02,-1.102032012658399793e+02
2.171042544722542061e+03,-1.067854413100103415e+02,-1.068112032528134421e+02,-1.101318986651685492e+02,-1.071400242441341533e+02,-1.103001990299654267e+02
2.183582398102974366e+03,-1.068354655601165462e+02,-1.068610792460855237e+02,-1.102298534768164870e+02,-1.071880113863845452e+02,-1.103972260908801104e+02
2.196194681166182363e+03,-1.068854898189540705e+02,-1.069109561030391973e+02,-1.103278320470701033e+02,-1.072360102481808894e+02,-1.104942821416903200e+02
2.208879812263061922e+03,-1.069355140864229412e+02,-1.069608338186245078e+02,-1.104258341025690129e+02,-1.072840207619830721e+02,-1.105913668801767642e+02
2.221638212160893090e+03,-1.069855383624242791e+02,-1.070107123878215134e+02,-1.105238593724572382e+02,-1.073320428606423604e+02,-1.106884800067755634e+02
2.234470304057288104e+03,-1.070355626468604129e+02,-1.070605918056401720e+02,-1.106219075888077583e+02,-1.073800764773992000e+02,-1.107856212250015915e+02
2.247376513594231710e+03,-1.070855869396347089e+02,-1.071104720671200283e+02,-1.107199784879711046e+02,-1.074281215458807992e+02,-1.108827902427948970e+02
2.260357268872198347e+03,-1.071356112406516843e+02,-1.071603531673301148e+02,-1.108180718079681384e+02,-1.074761780000989404e+02,-1.109799867699157687e+02
2.273413000464357992e+03,-1.071856355498169791e+02,-1.072102351013688235e+02,-1.109161872909206750e+02,-1.075242457744477065e+02,-1.110772105203718638e+02
2.286544141430844320e+03,-1.072356598670371994e+02,-1.072601178643635791e+02,-1.110143246817015807e+02,-1.075723248037011928e+02,-1.111744612110692572e+02
2.299751127333136992e+03,-1.072856841922201596e+02,-1.073100014514707823e+02,-1.111124837278356665e+02,-1.076204150230113328e+02,-1.112717385617127377e+02
2.313034396248498979e+03,-1.073357085252746543e+02,-1.073598858578756108e+02,-1.112106641799594229e+02,-1.076685163679056387e+02,-1.113690422952642081e+02
2.326394388784508465e+03,-1.073857328661105441e+02,-1.074097710787918061e+02,-1.113088657928640259e+02,-1.077166287742849988e+02,-1.114663721389841555e+02
2.339831548093675792e+03,-1.074357572146386843e+02,-1.074596571094615030e+02,-1.114070883216623997e+02,-1.077647521784215314e+02,-1.115637278206020113e+02
2.353346319888142716e+03,-1.074857815707709960e+02,-1.075095439451551158e+02,-1.115053315267582690e+02,-1.078128865169562971e+02,-1.116611090732791638e+02
2.366939152454467603e+03,-1.075358059344204094e+02,-1.075594315811711112e+02,-1.116035951700047946e+02,-1.078610317268972807e+02,-1.117585156317711892e+02
2.380610496668487485e+03,-1.075858303055008349e+02,-1.076093200128357950e+02,-1.117018790163078847e+02,-1.079091877456171034e+02,-1.118559472340285907e+02
2.394360806010286069e+03,-1.076358546839271355e+02,-1.076592092355032833e+02,-1.118001828343225412e+02,-1.079573545108509904e+02,-1.119534036218919653e+02
2.408190536579227228e+03,-1.076858790696152255e+02,-1.077090992445551763e+02,-1.118985063936664233e+02,-1.080055319606945119e+02,-1.120508845383076135e+02
2.422100147109087629e+03,-1.077359034624819145e+02,-1.077589900354004868e+02,-1.119968494677222282e+02,-1.080537200336016497e+02,-1.121483897301264392e+02
2.436090098983270309e+03,-1.077859278624450070e+02,-1.078088816034754416e+02,-1.120952118324004232e+02,-1.081019186683825382e+02,-1.122459189468673628e+02
2.450160856250109646e+03,-1.078359522694232169e+02,-1.078587739442433389e+02,-1.121935932658509927e+02,-1.081501278042014746e+02,-1.123434719404285147e+02
2.464312885638268199e+03,-1.078859766833362244e+02,-1.079086670531943213e+02,-1.122919935497653086e+02,-1.081983473805747735e+02,-1.124410484663872580e+02
2.478546656572205393e+03,-1.079360011041045908e+02,-1.079585609258452905e+02,-1.123904124671082911e+02,-1.082465773373687057e+02,-1.125386482817340550e+02
2.492862641187765803e+03,-1.079860255316498154e+02,-1.080084555577396799e+02,-1.124888498046245076e+02,-1.082948176147975516e+02,-1.126362711473751546e+02
2.507261314347828829e+03,-1.080360499658942928e+02,-1.080583509444473691e+02,-1.125873053503494958e+02,-1.083430681534214699e+02,-1.127339168256459914e+02
2.521743153658061601e+03,-1.080860744067612842e+02,-1.081082470815644285e+02,-1.126857788961514188e+02,-1.083913288941444506e+02,-1.128315850828494717e+02
2.536308639482763283e+03,-1.081360988541749464e+02,-1.081581439647130196e+02,-1.127842702348042536e+02,-1.084395997782123970e+02,-1.129292756863315361e+02
2.550958254960799422e+03,-1.081861233080603455e+02,-1.082080415895412386e+02,-1.128827791621382630e+02,-1.084878807472110083e+02,-1.130269884066287744e+02
2.565692486021619061e+03,-1.082361477683433293e+02,-1.082579399517229035e+02,-1.129813054776029588e+02,-1.085361717430639175e+02,-1.131247230180301955e+02
2.580511821401386442e+03,-1.082861722349506124e+02,-1.083078390469574970e+02,-1.130798489806543472e+02,-1.085844727080305745e+02,-1.132224792949675134e+02
2.595416752659184567e+03,-1.083361967078098189e+02,-1.083577388709699250e+02,-1.131784094750353233e+02,-1.086327835847044554e+02,-1.133202570162903697e+02
2.610407774193321529e+03,-1.083862211868492977e+02,-1.084076394195103603e+02,-1.132769867657796397e+02,-1.086811043160109023e+02,-1.134180559622729731e+02
2.625485383257729609e+03,-1.084362456719983072e+02,-1.084575406883541575e+02,-1.133755806601681684e+02,-1.087294348452053612e+02,-1.135158759155685857e+02
2.640650079978459871e+03,-1.084862701631868589e+02,-1.085074426733015969e+02,-1.134741909687226382e+02,-1.087777751158713784e+02,-1.136137166622015258e+02
2.655902367370273168e+03,-1.085362946603457885e+02,-1.085573453701779272e+02,-1.135728175025584505e+02,-1.088261250719186393e+02,-1.137115779889222722e+02
2.671242751353315725e+03,-1.085863191634067277e+02,-1.086072487748329252e+02,-1.136714600765201340e+02,-1.088744846575811067e+02,-1.138094596863388261e+02
2.686671740769915687e+03,-1.086363436723020754e+02,-1.086571528831409950e+02,-1.137701185069579566e+02,-1.089228538174151595e+02,-1.139073615466951424e+02
2.702189847401451061e+03,-1.086863681869650264e+02,-1.087070576910009123e+02,-1.138687926125091394e+02,-1.089712324962976879e+02,-1.140052833646508503e+02
2.717797585985329079e+03,-1.087363927073295145e+02,-1.087569631943356967e+02,-1.139674822126924596e+02,-1.090196206394241329e+02,-1.141032249358766251e+02
2.733495474232057859e+03,-1.087864172333302548e+02,-1.088068693890924123e+02,-1.140661871318066147e+02,-1.090680181923067948e+02,-1.142011860609479186e+02
2.749284032842421311e+03,-1.088364417649027018e+02,-1.088567762712421256e+02,-1.141649071935472790e+02,-1.091164251007728012e+02,-1.142991665399670183e+02
2.765163785524752257e+03,-1.088864663019830203e+02,-1.089066838367797345e+02,-1.142636422253624886e+02,-1.091648413109624300e+02,-1.143971661769131600e+02
2.781135259012293773e+03,-1.089364908445081568e+02,-1.089565920817236702e+02,-1.143623920552462749e+02,-1.092132667693271344e+02,-1.144951847764389754e+02
2.797198983080686503e+03,-1.089865153924157539e+02,-1.090065010021159964e+02,-1.144611565139011873e+02,-1.092617014226278371e+02,-1.145932221460301150e+02
2.813355490565530545e+03,-1.090365399456441651e+02,-1.090564105940220827e+02,-1.145599354356021422e+02,-1.093101452179330977e+02,-1.146912780968674781e+02
2.829605317380064207e+03,-1.090865645041324541e+02,-1.091063208535305620e+02,-1.146587286535410328e+02,-1.093585981026172647e+02,-1.147893524391762128e+02
2.845949002532936902e+03,-1.091365890678203527e+02,-1.091562317767531454e+02,-1.147575360047770232e+02,-1.094070600243587705e+02,-1.148874449871700847e+02
2.862387088146091173e+03,-1.091866136366483886e+02,-1.092061433598244804e+02,-1.148563573288140702e+02,-1.094555309311382985e+02,-1.149855555576299366e+02
2.878920119472747047e+03,-1.092366382105576292e+02,-1.092560555989020372e+02,-1.149551924642429697e+02,-1.095040107712370343e+02,-1.150836839665486480e+02
2.895548644915475052e+03,-1.092866627894898954e+02,-1.093059684901659665e+02,-1.150540412542672044e+02,-1.095524994932349330e+02,-1.151818300346505168e+02
2.912273216044407036e+03,-1.093366873733876616e+02,-1.093558820298189573e+02,-1.151529035428964107e+02,-1.096009970460089278e+02,-1.152799935835881229e+02
2.929094387615516553e+03,-1.093867119621940844e+02,-1.094057962140860383e+02,-1.152517791762779353e+02,-1.096495033787313105e+02,-1.153781744372719231e+02
2.946012717589026579e+03,-1.094367365558529315e+02,-1.094557110392145773e+02,-1.153506680016658237e+02,-1.096980184408678269e+02,-1.154763724208396383e+02
2.963028767147915005e+03,-1.094867611543086241e+02,-1.095056265014740546e+02,-1.154495698692665115e+02,-1.097465421821761566e+02,-1.155745873624994715e+02
2.980143100716533354e+03,-1.095367857575062231e+02,-1.095555425971559202e+02,-1.155484846282920586e+02,-1.097950745527041079e+02,-1.156728190895868806e+02
2.997356285979315999e+03,-1.095868103653914432e+02,-1.096054593225734948e+02,-1.156474121341726260e+02,-1.098436155027879266e+02,-1.157710674357687424e+02
3.014668893899627165e+03,-1.096368349779105813e+02,-1.096553766740618414e+02,-1.157463522397197977e+02,-1.098921649830506340e+02,-1.158693322322155552e+02
3.032081498738691607e+03,-1.096868595950105885e+02,-1.097052946479776381e+02,-1.158453048018830884e+02,-1.099407229444003775e+02,-1.159676133143501744e+02
3.049594678074642161e+03,-1.097368842166389697e+02,-1.097552132406989642e+02,-1.159442696782480198e+02,-1.099892893380287404e+02,-1.160659105183488435e+02
3.067209012821678698e+03,-1.097869088427438840e+02,-1.098051324486253435e+02,-1.160432467289438137e+02,-1.100378641154090928e+02,-1.161642236830465151e+02
3.084925087249339867e+03,-1.098369334732740867e+02,-1.098550522681773884e+02,-1.161422358145714071e+02,-1.100864472282949862e+02,-1.162625526478662437e+02
3.102743489001883518e+03,-1.098869581081788738e+02,-1.099049726957969426e+02,-1.162412367981322632e+02,-1.101350386287184620e+02,-1.163608972547455522e+02
3.120664809117766254e+03,-1.099369827474081376e+02,-1.099548937279466543e+02,-1.163402495444665163e+02,-1.101836382689884886e+02,-1.164592573475743933e+02
3.138689642049269878e+03,-1.099870073909123391e+02,-1.100048153611101043e+02,-1.164392739191560793e+02,-1.102322461016892987e+02,-1.165576327710990512e+02
3.156818585682204684e+03,-1.100370320386425647e+02,-1.100547375917915218e+02,-1.165383097905011027e+02,-1.102808620796788546e+02,-1.166560233728956888e+02
3.175052241355745082e+03,-1.100870566905503978e+02,-1.101046604165157419e+02,-1.166373570258300276e+02,-1.103294861560871425e+02,-1.167544289996839950e+02
3.193391213882375723e+03,-1.101370813465879905e+02,-1.101545838318280630e+02,-1.167364154966002729e+02,-1.103781182843147377e+02,-1.168528495024216198e+02
3.211836111567954049e+03,-1.101871060067080208e+02,-1.102045078342941054e+02,-1.168354850752367042e+02,-1.104267584180310990e+02,-1.169512847331455418e+02
3.230387546231890155e+03,-1.102371306708637917e+02,-1.102544324204997110e+02,-1.169345656350431568e+02,-1.104754065111731336e+02,-1.170497345448831226e+02
3.249046133227428982e+03,-1.102871553390090469e+02,-1.103043575870507595e+02,-1.170336570511809526e+02,-1.105240625179434346e+02,-1.171481987926290742e+02
3.267812491462079834e+03,-1.103371800110980985e+02,-1.103542833305731676e+02,-1.171327591995339645e+02,-1.105727263928089883e+02,-1.172466773322109930e+02
3.286687243418134130e+03,-1.103872046870857702e+02,-1.104042096477126478e+02,-1.172318719582375195e+02,-1.106213980904994969e+02,-1.173451700218161875e+02
3.305671015173315027e+03,-1.104372293669274541e+02,-1.104541365351346940e+02,-1.173309952065437614e+02,-1.106700775660058156e+02,-1.174436767208576384e+02
3.324764436421545270e+03,-1.104872540505789686e+02,-1.105040639895243402e+02,-1.174301288258360643e+02,-1.107187647745785597e+02,-1.175421972909867918e+02
3.343968140493837836e+03,-1.105372787379967292e+02,-1.105539920075862028e+02,-1.175292726973777917e+02,-1.107674596717264848e+02,-1.176407315938441087e+02
3.363282764379288892e+03,-1.105873034291375490e+02,-1.106039205860441825e+02,-1.176284267044115808e+02,-1.108161622132149944e+02,-1.177392794931556921e+02
3.382708948746228543e+03,-1.106373281239588238e+02,-1.106538497216414640e+02,-1.177275907321074868e+02,-1.108648723550647617e+02,-1.178378408546807208e+02
3.402247337963457994e+03,-1.106873528224183900e+02,-1.107037794111404310e+02,-1.178267646658284207e+02,-1.109135900535501094e+02,-1.179364155444783364e+02
3.421898580121625400e+03,-1.107373775244745673e+02,-1.107537096513223958e+02,-1.179259483938446635e+02,-1.109623152651976170e+02,-1.180350034316186481e+02
3.441663327054724959e+03,-1.107874022300862151e+02,-1.108036404389876992e+02,-1.180251418044756804e+02,-1.110110479467846147e+02,-1.181336043853270468e+02
3.461542234361717419e+03,-1.108374269392125484e+02,-1.108535717709553978e+02,-1.181243447876940706e+02,-1.110597880553377479e+02,-1.182322182765859395e+02
3.481535961428279279e+03,-1.108874516518133788e+02,-1.109035036440632638e+02,-1.182235572344930290e+02,-1.111085355481315275e+02,-1.183308449775022808e+02
