step,power_db,theta_deg,phi_deg
4.346000000000000000e+03,-8.567934985977031204e+01,1.171541976928710938e+02,-1.296393013000488281e+01
4.347000000000000000e+03,-8.567825315175551282e+01,1.171542129516601562e+02,-1.296380901336669922e+01
4.348000000000000000e+03,-8.567715885903137973e+01,1.171542282104492188e+02,-1.296368885040283203e+01
4.349000000000000000e+03,-8.567606234778038754e+01,1.171542358398437500e+02,-1.296356868743896484e+01
4.350000000000000000e+03,-8.567496967553266529e+01,1.171542358398437500e+02,-1.296344852447509766e+01
4.351000000000000000e+03,-8.567387300453458465e+01,1.171542358398437500e+02,-1.296332740783691406e+01
4.352000000000000000e+03,-8.567277874665282411e+01,1.171542510986328125e+02,-1.296320724487304688e+01
4.353000000000000000e+03,-8.567168654418006213e+01,1.171542663574218750e+02,-1.296308708190917969e+01
4.354000000000000000e+03,-8.567059390458722135e+01,1.171542816162109375e+02,-1.296296691894531250e+01
4.355000000000000000e+03,-8.566950082827321467e+01,1.171542968750000000e+02,-1.296284580230712891e+01
4.356000000000000000e+03,-8.566840695995213650e+01,1.171543045043945312e+02,-1.296272373199462891e+01
4.357000000000000000e+03,-8.566731478945800404e+01,1.171543197631835938e+02,-1.296260261535644531e+01
4.358000000000000000e+03,-8.566622182703794408e+01,1.171543350219726562e+02,-1.296248149871826172e+01
4.359000000000000000e+03,-8.566512629627767694e+01,1.171543502807617188e+02,-1.296236133575439453e+01
4.360000000000000000e+03,-8.566403637170242291e+01,1.171543655395507812e+02,-1.296224117279052734e+01
4.361000000000000000e+03,-8.566294103678927740e+01,1.171543731689453125e+02,-1.296212100982666016e+01
4.362000000000000000e+03,-8.566185343617136994e+01,1.171543731689453125e+02,-1.296199989318847656e+01
4.363000000000000000e+03,-8.566076220219952120e+01,1.171543731689453125e+02,-1.296187973022460938e+01
4.364000000000000000e+03,-8.565967124234866503e+01,1.171543884277343750e+02,-1.296175956726074219e+01
4.365000000000000000e+03,-8.565858126624297597e+01,1.171544036865234375e+02,-1.296163940429687500e+01
4.366000000000000000e+03,-8.565749156362676331e+01,1.171544189453125000e+02,-1.296151828765869141e+01
4.367000000000000000e+03,-8.565640142495709597e+01,1.171544342041015625e+02,-1.296139812469482422e+01
4.368000000000000000e+03,-8.565530978678961560e+01,1.171544418334960938e+02,-1.296127796173095703e+01
4.369000000000000000e+03,-8.565421948652017647e+01,1.171544570922851562e+02,-1.296115779876708984e+01
4.370000000000000000e+03,-8.565313335869758760e+01,1.171544723510742188e+02,-1.296103668212890625e+01
4.371000000000000000e+03,-8.565204360461699196e+01,1.171544876098632812e+02,-1.296091651916503906e+01
4.372000000000000000e+03,-8.565095270688182438e+01,1.171545028686523438e+02,-1.296079635620117188e+01
4.373000000000000000e+03,-8.564986810397871864e+01,1.171545028686523438e+02,-1.296067619323730469e+01
4.374000000000000000e+03,-8.564878058514574377e+01,1.171545028686523438e+02,-1.296055603027343750e+01
4.375000000000000000e+03,-8.564769156860931787e+01,1.171545104980468750e+02,-1.296043491363525391e+01
4.376000000000000000e+03,-8.564660388679165237e+01,1.171545257568359375e+02,-1.296031475067138672e+01
4.377000000000000000e+03,-8.564551647731352091e+01,1.171545410156250000e+02,-1.296019458770751953e+01
4.378000000000000000e+03,-8.564442863258584282e+01,1.171545562744140625e+02,-1.296007442474365234e+01
4.379000000000000000e+03,-8.564334070664148157e+01,1.171545639038085938e+02,-1.295995330810546875e+01
4.380000000000000000e+03,-8.564225658865223068e+01,1.171545791625976562e+02,-1.295983314514160156e+01
4.381000000000000000e+03,-8.564117026699291557e+01,1.171545944213867188e+02,-1.295971298217773438e+01
4.382000000000000000e+03,-8.564008386361985004e+01,1.171546096801757812e+02,-1.295959281921386719e+01
4.383000000000000000e+03,-8.563900126479076391e+01,1.171546249389648438e+02,-1.295947170257568359e+01
4.384000000000000000e+03,-8.563791646338702890e+01,1.171546249389648438e+02,-1.295935153961181641e+01
4.385000000000000000e+03,-8.563683016734216835e+01,1.171546249389648438e+02,-1.295923137664794922e+01
4.386000000000000000e+03,-8.563574661408203781e+01,1.171546325683593750e+02,-1.295911121368408203e+01
4.387000000000000000e+03,-8.563466403696195073e+01,1.171546478271484375e+02,-1.295899105072021484e+01
4.388000000000000000e+03,-8.563358067109959393e+01,1.171546630859375000e+02,-1.295886993408203125e+01
4.389000000000000000e+03,-8.563249616439662759e+01,1.171546783447265625e+02,-1.295874977111816406e+01
4.390000000000000000e+03,-8.563141616046060278e+01,1.171546936035156250e+02,-1.295862960815429688e+01
4.391000000000000000e+03,-8.563033219407040519e+01,1.171547012329101562e+02,-1.295850944519042969e+01
4.392000000000000000e+03,-8.562924638321049997e+01,1.171547164916992188e+02,-1.295838832855224609e+01
4.393000000000000000e+03,-8.562816401538975697e+01,1.171547317504882812e+02,-1.295826816558837891e+01
4.394000000000000000e+03,-8.562708226957057889e+01,1.171547470092773438e+02,-1.295814800262451172e+01
4.395000000000000000e+03,-8.562600044089825246e+01,1.171547470092773438e+02,-1.295802783966064453e+01
4.396000000000000000e+03,-8.562491993806531809e+01,1.171547622680664062e+02,-1.295790672302246094e+01
4.397000000000000000e+03,-8.562383688756314370e+01,1.171547622680664062e+02,-1.295778656005859375e+01
4.398000000000000000e+03,-8.562275621887928878e+01,1.171547698974609375e+02,-1.295766639709472656e+01
4.399000000000000000e+03,-8.562167687466889276e+01,1.171547851562500000e+02,-1.295754623413085938e+01
4.400000000000000000e+03,-8.562059779863929521e+01,1.171548004150390625e+02,-1.295742607116699219e+01
4.401000000000000000e+03,-8.561952039747068000e+01,1.171548156738281250e+02,-1.295730495452880859e+01
4.402000000000000000e+03,-8.561843763766292170e+01,1.171548233032226562e+02,-1.295718479156494141e+01
4.403000000000000000e+03,-8.561736042066051766e+01,1.171548385620117188e+02,-1.295706462860107422e+01
4.404000000000000000e+03,-8.561628171357654082e+01,1.171548538208007812e+02,-1.295694446563720703e+01
4.405000000000000000e+03,-8.561519976081861216e+01,1.171548690795898438e+02,-1.295682334899902344e+01
4.406000000000000000e+03,-8.561412264400200911e+01,1.171548690795898438e+02,-1.295670318603515625e+01
4.407000000000000000e+03,-8.561304474072231585e+01,1.171548843383789062e+02,-1.295658302307128906e+01
4.408000000000000000e+03,-8.561196605163135587e+01,1.171548919677734375e+02,-1.295646286010742188e+01
4.409000000000000000e+03,-8.561088798140079348e+01,1.171548919677734375e+02,-1.295634174346923828e+01
4.410000000000000000e+03,-8.560980982780051818e+01,1.171549072265625000e+02,-1.295622158050537109e+01
4.411000000000000000e+03,-8.560873474843720032e+01,1.171549224853515625e+02,-1.295610141754150391e+01
4.412000000000000000e+03,-8.560765607695503832e+01,1.171549377441406250e+02,-1.295598125457763672e+01
4.413000000000000000e+03,-8.560657977726106083e+01,1.171549530029296875e+02,-1.295586109161376953e+01
4.414000000000000000e+03,-8.560550374423725373e+01,1.171549606323242188e+02,-1.295573997497558594e+01
4.415000000000000000e+03,-8.560442797775155555e+01,1.171549758911132812e+02,-1.295561981201171875e+01
4.416000000000000000e+03,-8.560335247767196165e+01,1.171549911499023438e+02,-1.295549964904785156e+01
4.417000000000000000e+03,-8.560227759417631432e+01,1.171550064086914062e+02,-1.295537948608398438e+01
4.418000000000000000e+03,-8.560120332687283451e+01,1.171550064086914062e+02,-1.295525836944580078e+01
4.419000000000000000e+03,-8.560012652414188494e+01,1.171550064086914062e+02,-1.295513820648193359e+01
4.420000000000000000e+03,-8.559905278872783185e+01,1.171550216674804688e+02,-1.295501804351806641e+01
4.421000000000000000e+03,-8.559797861878848835e+01,1.171550292968750000e+02,-1.295489788055419922e+01
4.422000000000000000e+03,-8.559690471446516824e+01,1.171550445556640625e+02,-1.295477771759033203e+01
4.423000000000000000e+03,-8.559583037604619449e+01,1.171550598144531250e+02,-1.295465850830078125e+01
4.424000000000000000e+03,-8.559475910095669349e+01,1.171550750732421875e+02,-1.295453929901123047e+01
4.425000000000000000e+03,-8.559368774043602457e+01,1.171550827026367188e+02,-1.295441913604736328e+01
4.426000000000000000e+03,-8.559261524601858184e+01,1.171550979614257812e+02,-1.295429992675781250e+01
4.427000000000000000e+03,-8.559154301638928075e+01,1.171551132202148438e+02,-1.295418071746826172e+01
4.428000000000000000e+03,-8.559046755783117533e+01,1.171551132202148438e+02,-1.295406055450439453e+01
4.429000000000000000e+03,-8.558939760460987145e+01,1.171551284790039062e+02,-1.295394134521484375e+01
4.430000000000000000e+03,-8.558832616899189816e+01,1.171551437377929688e+02,-1.295382213592529297e+01
4.431000000000000000e+03,-8.558725499763957600e+01,1.171551513671875000e+02,-1.295370197296142578e+01
4.432000000000000000e+03,-8.558618234535252611e+01,1.171551666259765625e+02,-1.295358276367187500e+01
4.433000000000000000e+03,-8.558511135364285849e+01,1.171551818847656250e+02,-1.295346355438232422e+01
4.434000000000000000e+03,-8.558404132366374029e+01,1.171551818847656250e+02,-1.295334339141845703e+01
4.435000000000000000e+03,-8.558297155725740879e+01,1.171551818847656250e+02,-1.295322418212890625e+01
4.436000000000000000e+03,-8.558190135695386402e+01,1.171551971435546875e+02,-1.295310497283935547e+01
4.437000000000000000e+03,-8.558083211747545249e+01,1.171552124023437500e+02,-1.295298480987548828e+01
4.438000000000000000e+03,-8.557976314118062078e+01,1.171552200317382812e+02,-1.295286560058593750e+01
4.439000000000000000e+03,-8.557869617000363860e+01,1.171552352905273438e+02,-1.295274639129638672e+01
4.440000000000000000e+03,-8.557762597762355483e+01,1.171552505493164062e+02,-1.295262622833251953e+01
4.441000000000000000e+03,-8.557655813834392688e+01,1.171552658081054688e+02,-1.295250701904296875e+01
4.442000000000000000e+03,-8.557549021340334150e+01,1.171552810668945312e+02,-1.295238780975341797e+01
4.443000000000000000e+03,-8.557442150678932080e+01,1.171552886962890625e+02,-1.295226764678955078e+01
4.444000000000000000e+03,-8.557335445503467497e+01,1.171553039550781250e+02,-1.295214843750000000e+01
4.445000000000000000e+03,-8.557228523009483467e+01,1.171553192138671875e+02,-1.295202922821044922e+01
4.446000000000000000e+03,-8.557121870302506750e+01,1.171553192138671875e+02,-1.295190906524658203e+01
4.447000000000000000e+03,-8.557015139462126285e+01,1.171553192138671875e+02,-1.295178985595703125e+01
4.448000000000000000e+03,-8.556908573902194348e+01,1.171553344726562500e+02,-1.295167064666748047e+01
4.449000000000000000e+03,-8.556801895461559582e+01,1.171553497314453125e+02,-1.295154953002929688e+01
4.450000000000000000e+03,-8.556695451701807542e+01,1.171553573608398438e+02,-1.295142936706542969e+01
4.451000000000000000e+03,-8.556589068763285866e+01,1.171553726196289062e+02,-1.295130920410156250e+01
4.452000000000000000e+03,-8.556482538226545387e+01,1.171553878784179688e+02,-1.295118904113769531e+01
4.453000000000000000e+03,-8.556375825484919062e+01,1.171554031372070312e+02,-1.295106887817382812e+01
4.454000000000000000e+03,-8.556269416662856031e+01,1.171554107666015625e+02,-1.295094966888427734e+01
4.455000000000000000e+03,-8.556162825678399031e+01,1.171554260253906250e+02,-1.295083045959472656e+01
4.456000000000000000e+03,-8.556056399633128251e+01,1.171554260253906250e+02,-1.295071029663085938e+01
4.457000000000000000e+03,-8.555950069036954631e+01,1.171554412841796875e+02,-1.295058917999267578e+01
4.458000000000000000e+03,-8.555843799147028506e+01,1.171554412841796875e+02,-1.295046997070312500e+01
4.459000000000000000e+03,-8.555737624595822410e+01,1.171554565429687500e+02,-1.295035076141357422e+01
4.460000000000000000e+03,-8.555631337346653709e+01,1.171554718017578125e+02,-1.295023059844970703e+01
4.461000000000000000e+03,-8.555525076103377558e+01,1.171554794311523438e+02,-1.295011138916015625e+01
4.462000000000000000e+03,-8.555418840853269558e+01,1.171554946899414062e+02,-1.294999217987060547e+01
4.463000000000000000e+03,-8.555312389126413564e+01,1.171555099487304688e+02,-1.294987201690673828e+01
4.464000000000000000e+03,-8.555206067370744449e+01,1.171555252075195312e+02,-1.294975280761718750e+01
4.465000000000000000e+03,-8.555100083215987183e+01,1.171555404663085938e+02,-1.294963359832763672e+01
4.466000000000000000e+03,-8.554994021084964118e+01,1.171555480957031250e+02,-1.294951343536376953e+01
4.467000000000000000e+03,-8.554887742629557579e+01,1.171555633544921875e+02,-1.294939422607421875e+01
4.468000000000000000e+03,-8.554781836120054095e+01,1.171555633544921875e+02,-1.294927501678466797e+01
4.469000000000000000e+03,-8.554675747914458839e+01,1.171555633544921875e+02,-1.294915485382080078e+01
4.470000000000000000e+03,-8.554569754772563783e+01,1.171555786132812500e+02,-1.294903564453125000e+01
4.471000000000000000e+03,-8.554463614647289660e+01,1.171555938720703125e+02,-1.294891643524169922e+01
4.472000000000000000e+03,-8.554357673259309536e+01,1.171556091308593750e+02,-1.294879627227783203e+01
4.473000000000000000e+03,-8.554251584947067499e+01,1.171556167602539062e+02,-1.294867706298828125e+01
4.474000000000000000e+03,-8.554146040700717890e+01,1.171556320190429688e+02,-1.294855785369873047e+01
4.475000000000000000e+03,-8.554040349420796474e+01,1.171556472778320312e+02,-1.294843769073486328e+01
4.476000000000000000e+03,-8.553934304058816451e+01,1.171556625366210938e+02,-1.294831848144531250e+01
4.477000000000000000e+03,-8.553828526214584826e+01,1.171556701660156250e+02,-1.294819927215576172e+01
4.478000000000000000e+03,-8.553722498046184342e+01,1.171556854248046875e+02,-1.294807910919189453e+01
4.479000000000000000e+03,-8.553616840774628827e+01,1.171556854248046875e+02,-1.294795989990234375e+01
4.480000000000000000e+03,-8.553511036734772688e+01,1.171556854248046875e+02,-1.294784069061279297e+01
4.481000000000000000e+03,-8.553405292949882721e+01,1.171557006835937500e+02,-1.294772052764892578e+01
4.482000000000000000e+03,-8.553299471475939697e+01,1.171557159423828125e+02,-1.294760131835937500e+01
4.483000000000000000e+03,-8.553193813653186339e+01,1.171557312011718750e+02,-1.294748210906982422e+01
4.484000000000000000e+03,-8.553088284908666594e+01,1.171557388305664062e+02,-1.294736194610595703e+01
4.485000000000000000e+03,-8.552982506188838840e+01,1.171557540893554688e+02,-1.294724273681640625e+01
4.486000000000000000e+03,-8.552877063214015152e+01,1.171557693481445312e+02,-1.294712352752685547e+01
4.487000000000000000e+03,-8.552771611398939910e+01,1.171557846069335938e+02,-1.294700336456298828e+01
4.488000000000000000e+03,-8.552666116329938006e+01,1.171557998657226562e+02,-1.294688415527343750e+01
4.489000000000000000e+03,-8.552560818970522405e+01,1.171558074951171875e+02,-1.294676494598388672e+01
4.490000000000000000e+03,-8.552455237448292280e+01,1.171558074951171875e+02,-1.294664478302001953e+01
4.491000000000000000e+03,-8.552349819192812674e+01,1.171558074951171875e+02,-1.294652557373046875e+01
4.492000000000000000e+03,-8.552244426519771991e+01,1.171558227539062500e+02,-1.294640636444091797e+01
4.493000000000000000e+03,-8.552139093801326908e+01,1.171558380126953125e+02,-1.294628620147705078e+01
4.494000000000000000e+03,-8.552033786623826472e+01,1.171558532714843750e+02,-1.294616699218750000e+01
4.495000000000000000e+03,-8.551928436239086295e+01,1.171558685302734375e+02,-1.294604778289794922e+01
4.496000000000000000e+03,-8.551823042684733878e+01,1.171558761596679688e+02,-1.294592761993408203e+01
4.497000000000000000e+03,-8.551717915159466088e+01,1.171558914184570312e+02,-1.294580841064453125e+01
4.498000000000000000e+03,-8.551612538332385327e+01,1.171559066772460938e+02,-1.294568920135498047e+01
4.499000000000000000e+03,-8.551507530413566371e+01,1.171559219360351562e+02,-1.294556903839111328e+01
4.500000000000000000e+03,-8.551402170289223648e+01,1.171559371948242188e+02,-1.294544982910156250e+01
4.501000000000000000e+03,-8.551296835719116984e+01,1.171559371948242188e+02,-1.294533061981201172e+01
4.502000000000000000e+03,-8.551191698239048833e+01,1.171559371948242188e+02,-1.294521045684814453e+01
4.503000000000000000e+03,-8.551086586205342144e+01,1.171559448242187500e+02,-1.294509124755859375e+01
4.504000000000000000e+03,-8.550981739657055414e+01,1.171559600830078125e+02,-1.294497203826904297e+01
4.505000000000000000e+03,-8.550876678421073507e+01,1.171559753417968750e+02,-1.294485187530517578e+01
4.506000000000000000e+03,-8.550771711147521614e+01,1.171559906005859375e+02,-1.294473266601562500e+01
4.507000000000000000e+03,-8.550666597897048860e+01,1.171559982299804688e+02,-1.294461345672607422e+01
4.508000000000000000e+03,-8.550561612860911964e+01,1.171560134887695312e+02,-1.294449329376220703e+01
