col row val
111 2 0.096395
112 2 -0.367202
113 2 -0.263107
114 2 -0.002132
115 2 -0.509902
116 2 -0.163784
117 2 -0.561233
118 2 0.426177
119 2 0.463210
120 2 0.280512
121 2 0.193153
122 2 0.366509
123 2 -0.487885
124 2 -0.344131
125 2 -0.181586
126 2 0.515357
127 2 0.026991

0 3 -0.226996
1 3 -0.086632
2 3 0.417721
3 3 0.089737
4 3 -0.142403
5 3 0.408015
6 3 0.215200
7 3 -0.058232
8 3 -0.155583
9 3 -0.214656
10 3 -0.157071
11 3 -0.204617
12 3 0.086109
13 3 -0.101209
14 3 -0.223741
15 3 -0.390184
16 3 -0.517657
17 3 0.035962
18 3 0.376016
19 3 0.249814
20 3 -0.531042
21 3 0.231769
22 3 0.039372
23 3 0.069433
24 3 0.216333
25 3 -0.164838
26 3 0.111777
27 3 0.134824
28 3 0.405918
29 3 -0.615857
30 3 -0.482345
31 3 -0.323443
32 3 -0.158355
33 3 0.094117
34 3 0.345346
35 3 0.203698
36 3 -0.341201
37 3 -0.011903
38 3 -0.241564
39 3 0.143055
40 3 -0.152490
41 3 0.267884
42 3 -0.135942
43 3 -0.026201
44 3 -0.135325
45 3 -0.168760
46 3 0.302051
47 3 -0.264120
48 3 0.599624
49 3 -0.144208
50 3 0.028730
51 3 -0.032901
52 3 0.071093
53 3 -0.461390
54 3 0.579859
55 3 0.013559
56 3 0.152842
57 3 -0.555096
58 3 -0.094161
59 3 0.632541
60 3 0.086125
61 3 -0.359699
62 3 -0.436638
63 3 -0.307061
64 3 0.033771
65 3 0.314116
66 3 0.537824
67 3 0.085905
68 3 0.197858
69 3 0.178450
70 3 -0.032279
71 3 0.129454
72 3 0.470596
73 3 -0.047566
74 3 -0.124653
75 3 -0.211576
76 3 -0.389073
77 3 -0.305394
78 3 0.243392
79 3 -0.188295
80 3 0.067637
81 3 0.103303
82 3 -0.161032
83 3 -0.133616
84 3 0.548555
85 3 0.270734
86 3 -0.192983
87 3 0.035204
88 3 -0.138520
89 3 0.452869
90 3 -0.448162
91 3 0.761562
92 3 -0.092986
93 3 0.045515
94 3 -0.103060
95 3 0.138648
96 3 0.066068
97 3 -0.056814
98 3 -0.573117
99 3 -0.240978
100 3 0.175733
101 3 0.374628
102 3 0.024003
103 3 0.248051
104 3 -0.388112
105 3 0.232156
106 3 -0.603499
107 3 -0.045850
108 3 0.015603
109 3 -0.437278
110 3 0.066576
111 3 0.276200
112 3 -0.290949
113 3 -0.154972
114 3 -0.057984
115 3 -0.485763
116 3 -0.241024
117 3 -0.479227
118 3 0.469410
119 3 0.529179
120 3 0.164517
121 3 0.050852
122 3 0.290306
123 3 -0.490571
124 3 -0.291713
125 3 -0.168660
126 3 0.556334
127 3 -0.044364

0 4 -0.220782
1 4 0.004984
2 4 0.267612
3 4 0.160461
4 4 -0.202624
5 4 0.108686
6 4 -0.054716
7 4 0.060148
8 4 -0.567625
9 4 -0.100939
10 4 0.018305
11 4 -0.011200
12 4 -0.169675
13 4 0.032749
14 4 -0.106442
15 4 -0.585180
16 4 0.189261
17 4 -0.021045
18 4 -0.008849
19 4 -0.032726
20 4 -0.515339
21 4 0.055026
22 4 0.075849
23 4 0.174567
24 4 0.080539
25 4 -0.059744
26 4 0.426054
27 4 0.284007
28 4 0.945454
29 4 -0.260875
30 4 -0.849075
31 4 -0.444506
32 4 -0.042024
33 4 -0.170547
34 4 0.003711
35 4 -0.028462
36 4 -0.139687
37 4 0.179753
38 4 -0.751795
39 4 0.231658
40 4 -0.219329
41 4 0.423709
42 4 0.075006
43 4 -0.048320
44 4 -0.160853
45 4 -0.265473
46 4 -0.058103
47 4 -0.035009
48 4 0.141514
49 4 0.149577
50 4 0.273479
51 4 -0.004434
52 4 0.141960
53 4 -0.500426
54 4 -0.082975
55 4 0.275787
56 4 0.236154
57 4 -0.366847
58 4 -0.200029
59 4 0.062687
60 4 0.121787
61 4 0.113064
62 4 -0.528818
63 4 0.044100
64 4 0.036714
65 4 0.297003
66 4 0.158975
67 4 -0.408029
68 4 0.383757
69 4 0.343455
70 4 -0.024963
71 4 0.411167
72 4 0.471836
73 4 -0.555230
74 4 -0.223144
75 4 -0.540923
76 4 -0.157545
77 4 -0.420124
78 4 0.145598
79 4 0.114221
80 4 0.102124
